ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
52699,202408,1,Rang_ingreso_03,Lima,35.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
93793,202408,1,Rang_ingreso_03,,,0.0,Rango_SDO_01,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82591,202408,1,,Lima,40.0,0.0,Rango_SDO_01,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0
65139,202408,1,Rang_ingreso_02,Provincia,27.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12040,202408,1,Rang_ingreso_04,Lima,38.0,3.0,Rango_SDO_01,135240,136160,137510,140610,138170,137460,1,1,1,1,1,1,Rango_04,0,1,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,5,4,1,1,1,1,1,1
53695,202408,1,Rang_ingreso_01,,33.0,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,2,1,1,1,1,1,1,1,1,1,1,1
63120,202408,1,Rang_ingreso_01,Lima,27.0,,Rango_SDO_01,0,0,0,30,0,0,0,0,0,1,1,1,Rango_02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,1,1,1,0,0,0
69550,202408,1,Rang_ingreso_05,Lima,34.0,2.0,Rango_SDO_08,40,270,240,560,10,50,1,1,1,1,1,1,Rango_04,1,11,6,8,6,7,9,0,0,0,0,0,0,13,12,7,7,14,8,1,2,2,2,2,2,0,1,1,1,1,1
13792,202408,1,Rang_ingreso_01,Provincia,44.0,6.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
50024,202408,1,Rang_ingreso_07,Lima,36.0,10.0,Rango_SDO_14,129700,129960,130260,130560,130800,131060,1,1,1,1,1,1,Rango_04,1,2,2,1,2,2,2,3,4,3,3,5,14,6,10,5,4,13,6,1,1,1,1,0,1,0,0,0,0,0,0
21966,202408,1,Rang_ingreso_06,Provincia,28.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1
80122,202408,1,Rang_ingreso_02,Provincia,51.0,0.0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1
70945,202408,1,Rang_ingreso_03,Provincia,23.0,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1125,202408,1,Rang_ingreso_03,Lima,25.0,1.0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,4,0,3,0,2,18,0,0,0,0,0,20,11,15,14,24,11,1,1,1,1,1,1,1,1,1,1,1,1
38054,202408,1,Rang_ingreso_01,Lima,77.0,0.0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1
11375,202408,1,Rang_ingreso_03,Provincia,43.0,7.0,Rango_SDO_02,9570,9730,9880,10030,10040,6800,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,28,23,27,25,27,30,3,3,3,3,3,5,1,1,1,1,1,1
53220,202408,1,Rang_ingreso_02,Provincia,33.0,7.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,1,1,1,1,1,1
7287,202408,1,Rang_ingreso_02,Provincia,35.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,0,1,0,0,0,5,7,0,0,0,0,23,35,6,0,0,0,3,3,4,4,4,4,1,1,1,1,1,1
93386,202408,1,Rang_ingreso_04,Lima,29.0,2.0,Rango_SDO_02,90,210,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,3,3,3,2,2,2,1,1,1,0,1,1
43040,202408,0,,Lima,23.0,0.0,Rango_SDO_04,0,0,0,0,0,0,1,0,0,0,0,0,Rango_03,0,2,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95802,202408,0,,,,0.0,Rango_SDO_04,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,2,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43066,202408,1,Rang_ingreso_01,Lima,25.0,2.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,1,0,3,0,0,4,13,6,11,7,6,6,6,3,9,2,6,1,1,1,1,1,1,1,1,1,1,1,1
1208,202408,1,Rang_ingreso_06,Lima,28.0,10.0,Rango_SDO_12,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,5,2,1,0,7,1,12,11,6,12,18,22,4,9,4,7,10,7,1,1,1,1,1,1,0,0,0,0,0,0
68152,202408,0,Rang_ingreso_06,,,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97953,202408,1,Rang_ingreso_03,Lima,32.0,5.0,Rango_SDO_06,14940,13270,12040,9140,9190,4130,1,1,1,1,1,1,Rango_04,1,0,0,0,0,4,0,5,5,9,13,12,4,7,12,9,6,11,6,5,5,5,5,5,5,1,1,1,1,1,1
94878,202408,1,Rang_ingreso_07,Lima,50.0,10.0,Rango_SDO_11,0,0,30,130,4000,3970,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,10,15,16,11,7,13,3,3,3,4,4,4,1,1,1,1,1,1
42087,202408,1,Rang_ingreso_02,Lima,25.0,2.0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,1,0,0,5,11,5,4,4,3,6,7,10,10,10,6,2,2,2,2,2,1,0,0,0,0,0,0
30750,202408,1,Rang_ingreso_05,Lima,30.0,6.0,Rango_SDO_04,1210,1210,550,820,800,860,1,1,1,1,1,1,Rango_04,0,2,2,6,6,4,0,4,11,8,9,7,3,7,12,5,3,13,7,5,5,5,5,5,5,1,1,1,1,1,1
56677,202408,0,Rang_ingreso_02,Provincia,37.0,0.0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,202408,1,Rang_ingreso_01,Lima,33.0,10.0,Cero,4160,4170,4160,4180,4180,3320,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,2,0,1,0,1,5,3,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
89158,202408,1,,Provincia,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0
3443,202408,0,,Lima,42.0,5.0,Rango_SDO_08,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27247,202408,1,Rang_ingreso_06,Provincia,33.0,10.0,Rango_SDO_01,32870,33830,34690,35570,38190,50300,1,1,1,1,1,1,Rango_04,0,3,1,0,0,0,0,0,0,1,1,0,0,0,2,6,4,8,5,4,4,4,4,4,4,1,1,1,1,1,1
7048,202408,1,Rang_ingreso_01,Lima,30.0,10.0,Cero,1210,530,490,430,760,1000,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,7,8,8,8,7,1,1,1,1,1,1
32091,202408,1,Rang_ingreso_06,Provincia,28.0,6.0,Rango_SDO_07,63630,64140,64650,70240,71040,71480,1,1,1,1,1,1,Rango_04,1,3,3,2,3,0,2,0,0,0,0,0,0,13,12,11,14,11,16,1,1,1,1,1,1,0,0,0,0,0,0
84431,202408,1,Rang_ingreso_04,Lima,28.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,1,0,0,0,5,0,0,0,0,0,13,10,14,4,0,0,3,3,3,3,3,3,1,1,1,1,1,1
82417,202408,1,Rang_ingreso_02,Lima,35.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72561,202408,1,Rang_ingreso_01,Provincia,53.0,0.0,Rango_SDO_01,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
57938,202408,1,Rang_ingreso_01,Lima,40.0,0.0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
19794,202408,1,Rang_ingreso_01,Provincia,29.0,3.0,Rango_SDO_01,3370,3590,3600,3680,3800,3900,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0
75176,202408,1,Rang_ingreso_06,Lima,32.0,5.0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,4,2,2,3,1,1,0,0,0,0,0,0,14,12,12,8,14,7,8,8,8,8,8,8,1,1,1,1,1,1
42699,202408,1,Rang_ingreso_09,Lima,59.0,9.0,Rango_SDO_08,23080,22860,24300,24950,23370,6120,1,1,1,1,1,1,Rango_04,1,5,8,8,8,7,5,0,0,1,0,0,0,10,3,9,7,9,11,6,6,6,6,6,6,1,1,1,1,1,1
64528,202408,1,Rang_ingreso_01,Provincia,20.0,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57014,202408,0,Rang_ingreso_02,,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46557,202408,1,Rang_ingreso_05,Provincia,61.0,,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,1,1,1,1,1,1
66773,202408,1,Rang_ingreso_02,Lima,31.0,10.0,Rango_SDO_01,0,0,0,0,0,0,0,0,1,1,1,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,1,1,1,0,0,0,1,1,1,0,0,0
56093,202408,1,Rang_ingreso_01,Lima,42.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,4,4,4,4,1,1,1,1,1,1
83177,202408,1,Rang_ingreso_02,Lima,26.0,2.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,5,0,0,0,0,0,3,7,2,7,2,5,3,3,3,3,3,3,1,1,1,1,1,1
29053,202408,1,Rang_ingreso_01,Provincia,56.0,0.0,Rango_SDO_01,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
57469,202408,1,Rang_ingreso_06,Lima,82.0,9.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,4,0,1,6,1,0,0,0,0,0,0,1,3,4,3,2,0,1,1,1,1,1,1,0,0,0,0,0,0
56480,202408,1,Rang_ingreso_01,Provincia,30.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
56761,202408,1,Rang_ingreso_02,Lima,32.0,8.0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,14,20,8,7,8,1,9,15,28,7,11,19,0,0,0,0,0,0,0,0,0,0,0,0
1803,202408,1,Rang_ingreso_03,Lima,23.0,3.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,2,2,2,2,2,1,1,1,1,1,1
83304,202408,1,Rang_ingreso_04,Provincia,31.0,0.0,Rango_SDO_01,910,1030,1100,210,0,0,1,1,1,1,0,0,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,4,4,3,3,1,1,1,1,1,1
53330,202408,1,Rang_ingreso_04,Lima,25.0,2.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,1,1,0,1,1,6,15,8,7,8,16,0,12,2,1,2,2,0,1,2,3,4,3,0,0,1,1,1,1
33610,202408,1,Rang_ingreso_01,Lima,20.0,2.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,1,16,7,5,2,2,2,0,13,3,0,9,15,1,1,1,1,1,1,1,1,1,1,1,1
22804,202408,1,Rang_ingreso_07,Provincia,31.0,8.0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,14,12,11,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0
2932,202408,1,Rang_ingreso_01,Provincia,35.0,0.0,Cero,0,0,0,0,0,0,1,1,1,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1,1,1
56144,202408,0,,Provincia,36.0,2.0,Rango_SDO_13,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,2,1,2,4,0,1,0,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
69029,202408,1,Rang_ingreso_05,Provincia,45.0,5.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,7,1,1,1,1,1,1
29834,202408,1,Rang_ingreso_06,Lima,27.0,6.0,Rango_SDO_10,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,1,0,1,0,2,0,12,14,14,24,27,18,5,6,7,12,8,8,5,5,5,4,4,3,0,1,0,1,0,0
21356,202408,0,Rang_ingreso_02,Provincia,38.0,3.0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
94953,202408,0,Rang_ingreso_01,Lima,64.0,0.0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65538,202408,1,Rang_ingreso_06,Lima,36.0,4.0,Cero,1080,1420,1560,50,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1
70238,202408,1,Rang_ingreso_04,Lima,28.0,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,1,0,0,0,18,10,10,0,0,0,3,18,8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
40249,202408,1,Rang_ingreso_01,Lima,28.0,6.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,16,3,4,4,4,4,4,1,1,1,1,1,1
24922,202408,1,Rang_ingreso_05,Lima,24.0,2.0,Rango_SDO_08,40360,41580,42050,42520,43580,1850,1,1,1,1,1,1,Rango_04,1,0,0,2,1,2,1,11,11,12,11,6,13,12,9,8,10,19,14,2,2,2,2,2,1,1,1,1,1,1,0
31337,202408,1,Rang_ingreso_01,Provincia,39.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0
5226,202408,1,Rang_ingreso_04,Provincia,28.0,0.0,Rango_SDO_01,0,0,0,0,0,0,1,0,0,0,0,0,Rango_03,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68019,202408,1,Rang_ingreso_04,Lima,39.0,0.0,Rango_SDO_01,9780,9970,10190,1970,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,3,3,1,1,1,1,1,1,1,1
43146,202408,0,,,,0.0,Rango_SDO_03,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,202408,1,Rang_ingreso_02,Lima,51.0,0.0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
65140,202408,1,Rang_ingreso_01,Provincia,34.0,0.0,Cero,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,1,1,1,1,1,1
10665,202408,1,Rang_ingreso_03,Provincia,59.0,0.0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,2,2,2,2,1,1,1,1,1,1
72505,202408,1,Rang_ingreso_02,Lima,30.0,8.0,Rango_SDO_08,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,31,37,31,25,0,0,0,0,0,0,0,0,0,0,0,0
91229,202408,0,Rang_ingreso_02,Provincia,34.0,0.0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,202408,0,,Lima,25.0,3.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0
93374,202408,1,,,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,202408,1,Rang_ingreso_01,Lima,71.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62018,202408,1,Rang_ingreso_06,Lima,24.0,3.0,Rango_SDO_01,96440,96710,97910,97830,96780,96630,1,1,1,1,1,1,Rango_04,0,6,10,5,3,3,0,2,6,7,7,5,7,9,7,7,13,4,7,1,1,1,1,0,1,0,0,0,0,0,0
65810,202408,1,Rang_ingreso_01,Lima,65.0,,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,1,1,1,1,1,1
80653,202408,1,Rang_ingreso_08,Lima,35.0,10.0,Rango_SDO_12,37580,40760,44590,47590,49160,51870,1,1,1,1,1,1,Rango_05,1,2,2,5,4,4,1,1,3,5,5,6,8,9,8,12,10,13,10,3,3,3,3,3,3,1,1,1,1,1,1
36486,202408,1,Rang_ingreso_04,Provincia,28.0,9.0,Rango_SDO_06,33020,33370,27670,11900,12290,12950,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,11,14,9,14,16,12,1,1,1,2,2,2,0,0,0,1,1,1
80774,202408,1,Rang_ingreso_02,Lima,31.0,0.0,Rango_SDO_01,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,13,7,27,10,0,0,2,2,2,2,2,2,1,1,1,1,1,1
27044,202408,1,Rang_ingreso_01,Lima,31.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
31280,202408,1,Rang_ingreso_01,Provincia,67.0,0.0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67255,202408,1,Rang_ingreso_04,Lima,37.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1
23137,202408,1,Rang_ingreso_04,Lima,28.0,1.0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,1,0,1,2,23,22,19,24,23,19,4,2,2,0,4,2,3,3,3,3,3,3,1,1,1,1,1,1
22893,202408,1,Rang_ingreso_01,Provincia,26.0,0.0,Rango_SDO_01,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
24409,202408,0,Rang_ingreso_02,Lima,24.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,4,2,0,0,0,0,0,0,0,0,0,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61134,202408,0,,Lima,41.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79029,202408,1,Rang_ingreso_06,Provincia,31.0,1.0,Rango_SDO_02,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,0,0,0,0,8,7,8,7,8,2,16,15,15,10,13,16,1,1,1,1,1,1,0,1,1,1,1,1
27738,202408,1,,Provincia,43.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6911,202408,1,Rang_ingreso_02,Provincia,39.0,0.0,Rango_SDO_01,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
45236,202408,1,Rang_ingreso_04,Lima,28.0,1.0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,16,20,8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11822,202408,1,Rang_ingreso_03,Provincia,27.0,6.0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,1,0,0,1,9,5,10,0,8,6,4,3,2,9,2,5,2,1,1,1,2,1,1,0,0,0,0,0
76316,202408,1,Rang_ingreso_01,Provincia,26.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7306,202408,1,Rang_ingreso_05,Provincia,27.0,6.0,Cero,5630,5230,4560,2790,3450,2820,1,1,1,1,1,1,Rango_03,0,2,1,0,3,0,2,1,1,2,2,0,0,0,0,0,0,1,5,2,2,1,1,1,1,1,1,0,0,0,0
62249,202408,1,,Provincia,43.0,0.0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
