ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
84683,201208,1,Rang_ingreso_06,Lima,29.0,6.0,0,Rango_SDO_13,0,60,320,70,150,0,1,1,1,1,1,1,Rango_04,1,11,8,3,12,11,6,0,0,0,0,0,0,3,6,1,6,6,10,1,1,1,1,1,1,0,0,0,0,0,0
86722,201208,1,Rang_ingreso_05,Lima,40.0,5.0,0,Rango_SDO_05,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,9,6,7,8,2,2,2,2,2,2,0,0,0,0,0,0
62679,201208,1,Rang_ingreso_06,Lima,72.0,9.0,0,Rango_SDO_05,6650,4060,1980,6060,7970,6640,1,1,1,1,1,1,Rango_03,0,10,16,14,16,12,18,0,0,0,0,0,0,48,24,25,16,33,24,1,1,1,1,1,1,0,0,0,0,0,0
81018,201208,1,Rang_ingreso_02,Lima,29.0,4.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,0,0,0,0,0,0,0,0,0,0,0,14,18,8,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0
21960,201208,1,Rang_ingreso_06,Lima,29.0,4.0,0,Rango_SDO_01,10010,10380,10720,11090,11460,11750,1,1,1,1,1,1,Rango_03,0,1,1,1,3,1,3,0,0,0,0,0,0,4,5,1,7,5,11,2,2,2,2,3,3,0,0,0,0,0,0
79973,201208,1,Rang_ingreso_04,Lima,30.0,6.0,0,Rango_SDO_01,61460,61560,61640,61720,61800,61880,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,1,1,1,1,1,1
81207,201208,1,Rang_ingreso_05,Lima,34.0,9.0,0,Rango_SDO_07,200,210,310,410,640,370,1,1,1,1,1,1,Rango_03,0,4,3,3,3,3,3,0,0,0,1,1,2,1,4,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0
29257,201208,1,Rang_ingreso_01,Lima,52.0,3.0,0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53979,201208,1,Rang_ingreso_04,Provincia,27.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
14819,201208,1,Rang_ingreso_01,Lima,34.0,6.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,1,0,0,0,0,7,6,0,0,0,0,3,3,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
83316,201208,1,Rang_ingreso_07,Lima,31.0,4.0,0,Rango_SDO_07,186440,189340,190470,190730,191090,191480,1,1,1,1,1,1,Rango_04,0,13,9,4,10,10,11,0,0,0,0,0,0,2,7,5,5,5,5,1,1,1,1,0,1,0,0,0,0,0,0
8848,201208,1,Rang_ingreso_01,Lima,33.0,2.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,12,15,12,8,2,2,2,2,2,2,1,0,0,0,1,1
83252,201208,1,Rang_ingreso_06,Lima,42.0,9.0,0,Rango_SDO_01,58830,58950,59620,60580,60620,63040,1,1,1,1,1,1,Rango_04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
9458,201208,1,Rang_ingreso_06,Lima,26.0,6.0,0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,1,0,0,0,1,5,7,5,3,5,2,2,6,3,10,5,12,2,2,2,2,2,2,1,1,1,1,1,1
67643,201208,1,,Lima,26.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,4,0,1,1,1,1,1,1,1,1,1,1,1,1
37914,201208,1,Rang_ingreso_05,Lima,44.0,10.0,0,Rango_SDO_09,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,9,12,11,8,0,0,1,0,0,0,0,0,0,6,2,5,0,0,5,5,5,4,4,4,1,1,1,1,1,1
71280,201208,1,Rang_ingreso_03,Lima,25.0,5.0,0,Cero,7060,10650,10910,10710,10470,10860,1,1,1,1,1,1,Rango_04,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0
38031,201208,1,Rang_ingreso_03,Lima,43.0,4.0,0,Rango_SDO_01,0,0,0,0,660,2210,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,6,46,50,48,4,4,4,4,4,5,1,1,1,1,1,1
9221,201208,1,Rang_ingreso_06,Provincia,31.0,8.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,9,11,2,2,0,1,19,10,11,11,12,17,11,23,12,17,14,18,2,0,0,0,0,0,1,0,0,0,0,0
51744,201208,1,Rang_ingreso_02,Lima,28.0,8.0,0,Cero,1030,710,0,2420,2460,2660,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,4,5,1,1,1,1,1,1
69323,201208,1,Rang_ingreso_02,Lima,22.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,0,Rango_03,1,0,0,0,0,1,3,0,0,0,0,0,1,22,13,15,10,19,18,1,1,1,1,1,0,0,0,0,0,0,0
36702,201208,1,Rang_ingreso_03,Lima,34.0,7.0,0,Rango_SDO_02,0,80,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,3,4,4,4,4,4,1,1,1,1,1,1
79749,201208,1,Rang_ingreso_06,Lima,36.0,7.0,0,Rango_SDO_07,419790,422410,422560,422920,423380,423470,1,1,1,1,1,1,Rango_05,1,1,2,3,10,5,10,11,5,1,0,10,0,12,18,10,26,22,30,1,1,1,1,0,1,0,0,0,0,0,0
19796,201208,1,Rang_ingreso_05,Provincia,32.0,8.0,0,Rango_SDO_04,17360,17640,17850,18180,18480,18690,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,9,0,0,0,0,0,3,15,13,13,18,21,18,1,1,1,1,1,1,0,0,0,0,0,0
11887,201208,1,Rang_ingreso_01,Lima,52.0,9.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,1,1,1,1,Rango_02,0,0,0,0,0,0,0,9,10,8,12,16,11,4,12,7,11,14,10,2,2,3,4,4,4,1,1,1,1,1,1
85850,201208,1,Rang_ingreso_06,Lima,31.0,4.0,0,Rango_SDO_11,17580,18050,18550,19030,19490,19850,1,1,1,1,1,1,Rango_05,1,9,4,6,5,11,13,0,0,0,0,2,1,33,21,18,28,37,19,4,4,4,5,5,5,1,1,1,1,1,1
78087,201208,1,Rang_ingreso_01,Provincia,23.0,3.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,2,3,0,2,0,0,10,13,9,7,16,12,7,7,4,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0
46663,201208,0,Rang_ingreso_02,Lima,20.0,2.0,0,Rango_SDO_02,0,0,0,0,0,0,0,1,0,0,0,0,Rango_03,1,0,1,0,0,1,0,3,2,2,0,2,1,15,24,12,17,10,9,0,0,0,0,0,0,0,0,0,0,0,0
34004,201208,1,Rang_ingreso_04,Lima,38.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
13837,201208,1,Rang_ingreso_06,Lima,48.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,6,6,6,1,1,1,1,1,1
6567,201208,1,Rang_ingreso_03,Lima,26.0,2.0,0,Rango_SDO_04,2810,0,0,0,0,0,1,0,0,0,0,0,Rango_03,1,1,0,0,0,0,0,25,23,12,0,11,13,12,6,12,7,10,10,3,3,3,3,3,3,1,1,1,1,1,1
8660,201208,1,Rang_ingreso_02,Lima,28.0,7.0,0,Rango_SDO_05,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,1,1,0,0,0,0,0,0,0,0,0,0,0,43,34,19,24,14,42,0,0,0,0,0,0,0,0,0,0,0,0
89299,201208,1,Rang_ingreso_08,Lima,38.0,10.0,0,Rango_SDO_13,364430,364590,369350,371980,367950,378430,1,1,1,1,1,1,Rango_05,1,23,24,21,20,19,18,1,1,1,0,0,0,35,16,12,15,27,17,1,1,1,1,0,1,0,0,0,0,0,0
65353,201208,1,Rang_ingreso_01,Lima,48.0,7.0,0,Rango_SDO_01,11520,11830,14120,16380,18160,19410,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1
84567,201208,1,Rang_ingreso_01,Lima,21.0,2.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,4,1,2,0,0,11,16,9,9,4,10,4,26,18,11,9,26,1,1,1,1,1,1,0,0,0,0,0,0
93131,201208,1,Rang_ingreso_01,Lima,35.0,6.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1
49845,201208,1,Rang_ingreso_05,Lima,23.0,3.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,13,12,13,22,20,23,16,6,9,8,12,11,1,1,1,1,1,1,1,1,1,1,1,1
20119,201208,1,Rang_ingreso_03,Lima,27.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,3,3,5,5,6,3,0,0,0,0,0,0,0,0,1,3,0,0,3,3,3,3,3,3,1,1,1,1,1,1
82013,201208,1,Rang_ingreso_08,Lima,38.0,9.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,31,23,23,23,24,30,5,5,5,5,5,5,1,1,1,1,1,1
52693,201208,1,Rang_ingreso_04,Lima,24.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,4,4,8,11,3,3,0,0,0,0,0,0,18,16,16,14,9,20,6,6,6,6,6,6,1,1,1,1,1,1
37607,201208,1,Rang_ingreso_06,Provincia,30.0,2.0,0,Rango_SDO_06,7120,11390,12140,12410,12690,12700,1,1,1,1,1,1,Rango_05,0,1,9,5,3,4,5,0,0,0,0,0,0,7,9,5,10,5,4,2,3,3,3,3,3,1,1,1,1,0,0
32785,201208,1,Rang_ingreso_02,Lima,22.0,5.0,0,Rango_SDO_01,0,0,0,50,140,80,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,3,28,10,16,30,20,2,2,2,2,2,2,0,1,1,1,1,1
62229,201208,1,Rang_ingreso_06,Lima,50.0,10.0,0,Rango_SDO_12,44460,45100,45380,45680,45980,46260,1,1,1,1,1,1,Rango_04,1,0,0,0,1,0,1,0,0,0,0,0,0,5,4,0,0,1,4,1,1,1,1,1,1,0,0,0,0,0,0
95380,201208,1,Rang_ingreso_04,Lima,24.0,3.0,0,Rango_SDO_02,10600,11130,12260,11830,12310,11660,1,1,1,1,1,1,Rango_03,1,2,6,2,1,2,1,0,0,0,0,0,0,5,13,3,6,8,8,4,5,5,4,4,4,1,1,1,1,1,1
30342,201208,1,Rang_ingreso_06,Provincia,38.0,3.0,1,Cero,0,0,0,0,210,1150,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,2,2,1,0,0,0,0,0
4133,201208,1,Rang_ingreso_02,Lima,23.0,2.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,5,5,0,5,1,0,0,1,8,9,10,8,20,26,7,10,13,17,2,2,2,2,2,2,1,1,1,1,1,1
17529,201208,1,Rang_ingreso_07,Lima,42.0,8.0,0,Rango_SDO_10,2390,4130,4170,3950,2200,1570,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,17,20,18,18,27,17,6,6,6,6,6,6,1,1,1,1,1,1
25697,201208,1,Rang_ingreso_07,Provincia,33.0,3.0,0,Cero,3020,3190,3420,3540,3640,3770,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,4,4,4,4,1,1,1,1,1,1
68265,201208,1,Rang_ingreso_06,Provincia,32.0,9.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30426,201208,1,Rang_ingreso_08,Lima,40.0,5.0,0,Rango_SDO_14,75760,78460,104420,137540,108260,55500,1,1,1,1,1,1,Rango_05,1,8,10,13,11,11,7,6,6,4,1,12,1,14,13,8,14,9,18,0,0,0,0,0,0,0,0,0,0,0,0
55428,201208,1,Rang_ingreso_06,Lima,39.0,9.0,0,Rango_SDO_07,0,290,0,0,0,0,1,1,1,1,1,1,Rango_04,1,6,14,7,8,12,8,0,0,0,0,0,0,20,22,16,18,33,26,4,4,4,4,4,4,0,1,1,0,0,0
94090,201208,1,Rang_ingreso_01,Provincia,34.0,8.0,0,Rango_SDO_01,130560,129520,125470,39770,280,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,6,6,5,5,4,1,1,1,1,1,1
50333,201208,1,Rang_ingreso_02,Provincia,47.0,4.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
55219,201208,1,Rang_ingreso_05,Lima,33.0,6.0,0,Rango_SDO_02,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,12,23,33,26,29,26,1,1,1,1,1,1,1,1,1,1,1,1
57974,201208,1,Rang_ingreso_03,Provincia,35.0,9.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0
85043,201208,0,Rang_ingreso_06,Lima,51.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
21813,201208,1,Rang_ingreso_03,Lima,33.0,3.0,0,Rango_SDO_01,8820,9100,9390,9630,9900,10150,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,5,5,1,1,1,1,1,1
69421,201208,1,Rang_ingreso_07,Provincia,35.0,5.0,0,Rango_SDO_01,6560,6910,7250,7590,7960,8840,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
48091,201208,0,Rang_ingreso_03,Lima,23.0,4.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,1,0,0,2,0,1,1,15,18,8,0,0,8,17,15,8,21,22,17,0,0,0,0,0,0,0,0,0,0,0,0
85088,201208,1,Rang_ingreso_04,Provincia,31.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,1,0,0,0,0,1,9,15,11,12,7,14,6,12,7,4,4,13,2,1,1,2,3,3,1,0,0,0,1,1
93253,201208,1,Rang_ingreso_02,Lima,19.0,2.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,37,19,27,51,26,30,1,1,1,1,1,1,1,1,1,1,1,1
10965,201208,1,Rang_ingreso_05,Lima,25.0,3.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40192,201208,1,Rang_ingreso_04,Provincia,31.0,9.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,6,6,3,12,14,6,1,4,5,4,2,5,1,6,4,3,8,3,3,3,3,3,3,3,1,1,1,1,1,1
96711,201208,1,Rang_ingreso_02,Lima,23.0,5.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,21,23,26,14,31,18,0,0,0,0,0,0,0,0,0,0,0,0
64969,201208,1,Rang_ingreso_04,Provincia,30.0,1.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,18,19,9,18,4,4,4,4,4,4,1,1,1,1,1,1
48896,201208,1,Rang_ingreso_02,Provincia,31.0,3.0,0,Cero,3350,140,0,0,20,720,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,2,2,1,1,0,1,0,1
43749,201208,1,Rang_ingreso_01,Lima,36.0,8.0,0,Rango_SDO_05,37980,38710,39800,40710,41680,42560,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,7,7,5,6,3,4,4,4,5,5,1,1,1,1,0,0
96477,201208,1,Rang_ingreso_01,Provincia,34.0,6.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,5,9,6,6,7,8,0,0,0,0,0,0,11,12,7,15,9,8,2,2,2,2,2,2,1,1,1,1,1,1
3601,201208,1,Rang_ingreso_01,Lima,22.0,1.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,1,0,3,2,2,0,1,0,18,18,4,3,1,10,2,2,2,2,1,1,1,1,1,1,1,1
35200,201208,1,Rang_ingreso_05,Lima,21.0,3.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,1,0,0,1,0,0,0,20,22,17,19,20,18,11,7,5,6,5,10,4,4,3,2,2,2,1,1,1,1,1,1
1814,201208,0,Rang_ingreso_01,Lima,22.0,1.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,1,1,0,Rango_02,1,10,3,6,1,2,5,0,0,0,0,0,0,7,6,2,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0
83623,201208,1,Rang_ingreso_03,Lima,28.0,9.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,2,0,5,4,4,1,1,1,0,2,1,0,0,1,3,9,6,0,8,8,8,8,8,8,1,1,1,1,1,1
40011,201208,1,Rang_ingreso_02,Lima,30.0,10.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,5,5,1,2,8,8,1,5,1,4,2,12,9,12,4,5,13,23,2,2,2,2,2,1,0,1,1,1,1,0
56601,201208,1,Rang_ingreso_01,Lima,41.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,7,16,3,6,1,1,1,1,1,1,0,0,0,0,0,0
76277,201208,1,Rang_ingreso_03,Lima,33.0,6.0,0,Rango_SDO_04,8650,8890,9160,9370,9600,9960,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,9,1,5,3,3,3,3,3,3,1,1,1,1,1,1
83440,201208,1,Rang_ingreso_09,Lima,34.0,10.0,0,Rango_SDO_01,433310,436440,436890,437310,437780,438290,1,1,1,1,1,1,Rango_04,0,2,1,4,2,2,4,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,2,2,2,1,1,1,1,1,1
90347,201208,1,Rang_ingreso_06,Provincia,30.0,8.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,0,Rango_03,1,1,1,0,0,0,0,0,0,0,0,0,0,19,12,5,11,11,13,3,3,3,3,3,3,1,1,1,1,1,1
23632,201208,1,Rang_ingreso_04,Lima,42.0,9.0,0,Rango_SDO_01,6510,6660,6910,6350,5420,5610,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,5,5,1,1,1,1,1,1
94217,201208,1,Rang_ingreso_05,Lima,27.0,9.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,48,38,36,21,11,2,2,2,2,2,2,2,1,0,0,0,0,0
32438,201208,1,Rang_ingreso_01,Lima,28.0,7.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0
40329,201208,1,Rang_ingreso_07,Lima,24.0,1.0,0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,7,15,6,2,5,13,8,15,5,14,8,10,2,2,2,2,2,2,0,1,0,0,0,0
38894,201208,1,Rang_ingreso_03,Lima,22.0,5.0,1,Rango_SDO_08,0,0,0,0,0,0,1,1,1,0,0,0,Rango_04,0,0,0,0,0,0,1,0,0,0,0,0,0,23,1,0,10,0,27,4,3,3,3,2,2,1,1,1,1,1,1
53071,201208,1,Rang_ingreso_02,Provincia,50.0,1.0,0,Cero,0,0,0,0,3090,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,0,0,0,0,0
7094,201208,1,Rang_ingreso_01,Lima,36.0,9.0,0,Rango_SDO_03,1090,1150,1180,890,780,110,1,1,1,1,1,1,Rango_04,0,3,2,2,4,4,5,5,0,1,3,4,1,9,7,2,10,9,12,3,3,3,3,3,3,1,1,1,1,1,1
91728,201208,1,Rang_ingreso_06,Lima,35.0,8.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,2,3,5,5,6,4,1,25,21,20,23,20,22,3,3,3,3,4,4,1,1,1,1,1,1
83682,201208,1,Rang_ingreso_03,Lima,23.0,2.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,21,19,17,23,3,3,3,3,3,3,1,1,1,1,1,1
91425,201208,1,Rang_ingreso_06,Lima,35.0,8.0,0,Rango_SDO_02,201000,200950,201060,201220,201180,201210,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,7,12,10,3,3,3,3,3,3,1,1,1,1,1,1
46560,201208,1,Rang_ingreso_03,Provincia,27.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
44778,201208,1,Rang_ingreso_01,Lima,29.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,17,22,20,11,15,26,1,8,1,12,8,4,3,3,3,3,3,3,1,1,1,1,1,1
53922,201208,1,Rang_ingreso_01,Lima,42.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,6,3,2,2,1,1,1,1,1,1
20424,201208,1,Rang_ingreso_01,Lima,43.0,7.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
53249,201208,1,Rang_ingreso_03,Lima,24.0,3.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
62386,201208,1,Rang_ingreso_03,Lima,25.0,3.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,12,15,13,17,13,11,3,7,0,0,3,0,18,14,14,15,18,13,1,1,1,1,1,1,0,0,0,0,0,0
8466,201208,1,Rang_ingreso_02,Lima,51.0,10.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,1,1,1,1,1,1
57238,201208,0,Rang_ingreso_03,Lima,26.0,1.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,7,14,21,2,20,12,0,0,0,0,0,0,0,0,0,0,0,0
35773,201208,1,Rang_ingreso_06,Provincia,34.0,8.0,0,Rango_SDO_02,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,1,2,1,7,8,12,13,6,10,2,4,12,4,2,3,6,5,5,5,5,5,1,1,1,1,1,1
